pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.519469229,975,3.19,0.005876668,7,0.353708878,412,2,6,1
7.58201622,657,1.66,0.018044687,7,0.302644203,409,4,19,1
7.560615069,902,2.07,0.00345904,8,0.333853513,412,3,6,1
7.520307634,752,0.57,0.027452876,7,0.316353695,400,2,1,1
7.513969882,634,1.98,0.00117628,6,0.329921443,407,3,17,1
7.578043455,699,3.74,0.012452835,6,0.327460827,410,3,5,1
7.593120024,820,3.85,0.013432664,6,0.300206517,415,1,9,1
7.512623884,626,2.65,0.008621716,6,0.304681233,401,2,7,1
7.534663221,783,0.95,0.001562193,8,0.300355248,413,1,11,1
7.518292633,966,0.61,0.01686626,6,0.347784845,423,1,4,1
7.579846299,783,0.69,0.020921171,7,0.407156718,423,4,2,1
7.591690239,773,2.41,0.012585476,7,0.317446702,396,4,11,2
7.58313547,906,2.04,0.010126888,7,0.392607049,409,1,9,1
7.582924901,966,2.84,0.011657805,6,0.391158992,401,2,12,1
7.586654774,859,2.49,0.023122023,8,0.360423901,405,2,11,1
7.529516526,876,1.65,0.009353709,8,0.379394409,429,1,16,1
7.588406397,923,1.76,0.012920254,6,0.391802765,419,2,3,1
7.514451877,816,0.39,0.023537518,7,0.357608152,425,2,16,1
7.577378106,800,3.11,0.024936375,6,0.322166929,413,3,16,1
7.596539086,807,2.88,0.009194768,6,0.314017571,400,3,12,1
7.559223354,841,3.38,0.023612788,6,0.334490567,398,2,14,2
7.582885893,968,0.83,0.002204318,8,0.406225366,417,3,8,1
7.5403863,787,1.53,0.02092265,7,0.321685541,397,2,1,2
7.506014376,648,2.66,0.001455694,7,0.406245312,425,4,14,1
7.595502878,951,0.48,0.007309228,7,0.34192772,422,4,2,1
7.542450386,659,2.18,0.022058883,8,0.327737645,427,1,15,1
7.536878913,833,2.99,0.02423247,8,0.318962882,427,3,11,1
7.576654498,652,2.56,0.026761826,6,0.400812885,396,3,15,0
7.503078301,684,1.37,0.013494338,6,0.324151385,392,1,4,2
7.564662782,777,1.66,0.009153213,8,0.33475891,430,2,18,1
7.52799178,811,1.63,0.013871962,6,0.357549247,397,2,15,2
7.54698806,753,4.06,0.014876276,6,0.379392865,423,2,6,1
7.509259212,963,2.58,0.002927923,6,0.300075541,401,3,20,1
7.573021994,790,0.45,0.008434699,6,0.395964303,398,2,6,2
7.558771765,836,3.76,0.008305518,6,0.393988284,390,1,14,2
7.529050136,965,2.67,0.006527072,7,0.354408132,421,3,6,1
7.519845005,952,3.16,0.028607987,7,0.381773999,423,4,2,1
7.540605205,734,3.84,0.026061543,8,0.398162986,412,4,5,1
7.527234853,708,2.64,0.008117583,8,0.334734184,395,3,3,2
7.557241728,623,2.65,0.027609334,8,0.40267804,401,4,5,1
7.527157616,933,1.17,0.012376339,6,0.306933184,423,3,20,1
7.567749902,783,1.63,0.011904922,8,0.366333174,391,3,11,2
7.595311026,693,0.6,0.007251608,7,0.381526981,410,2,2,1
7.550472534,949,0.64,0.019172269,7,0.385837101,422,2,13,1
7.560177599,910,3.17,0.004640213,8,0.388002002,390,3,14,0
7.558183845,870,2.59,0.016580427,6,0.34409205,415,3,20,1
7.56108412,669,0.17,0.012496477,7,0.314881389,424,1,1,1
7.538830306,715,1.45,0.025763027,7,0.408656393,421,4,4,1
7.519744001,702,3.68,0.006495005,6,0.311122223,405,2,4,1
7.51780834,667,3.82,0.017580961,6,0.338060111,423,4,3,1
7.551900265,967,1.74,0.004913103,7,0.397472293,404,3,18,1
7.572945768,813,3.35,0.004917934,7,0.353240721,420,4,10,1
7.531176548,839,2.35,0.009098045,7,0.377872758,430,1,13,1
7.504837294,923,1.92,0.004150028,8,0.389520449,398,1,15,0
7.510064932,683,2.27,0.014684863,7,0.363637243,424,3,6,1
7.519830438,782,2.37,0.019096842,6,0.35387291,414,1,9,1
7.561246645,916,0.57,0.008121847,6,0.362053709,424,3,7,1
7.510572805,939,0.68,0.013402856,7,0.306792054,421,2,11,1
7.565973642,774,2.42,0.01902393,7,0.392758905,424,2,2,1
7.552753397,979,1.62,0.023809057,8,0.408258698,413,2,6,1
7.562634277,817,0.2,0.006733366,7,0.382806626,424,3,20,1
7.569681725,780,1.27,0.020793958,6,0.408110674,419,1,7,1
7.576192919,705,1.38,0.018389462,6,0.310843863,405,4,15,1
7.585988328,744,2.73,0.016988758,8,0.345436268,396,4,5,2
7.537293976,794,3.26,0.000122235,7,0.405562287,393,3,16,0
7.549143855,893,3.29,0.018573935,6,0.341325476,395,4,16,2
7.562474067,843,2.38,0.020320301,8,0.326872729,429,3,2,1
7.523253241,891,3.09,0.027442597,6,0.335045559,391,3,8,2
7.541932211,711,2.77,0.005654079,7,0.334060647,409,2,19,1
7.53229487,814,0.44,0.02632459,7,0.36947494,390,3,19,2
7.595471677,725,3.23,0.027312735,8,0.324803927,406,4,15,1
7.525796891,793,1.66,0.003780471,6,0.359051032,400,4,7,1
7.518413544,626,1.98,0.026250194,8,0.404120749,414,3,12,1
7.549266308,801,4.07,0.00474968,7,0.335432707,429,3,14,1
7.581559134,706,0.64,0.006422582,6,0.408692355,409,4,17,1
7.529803065,857,1.6,0.011435989,8,0.402155919,399,3,10,0
7.599504618,934,0.64,0.026600625,7,0.348806635,426,2,11,1
7.53521157,899,2.16,0.02976477,6,0.403230917,400,3,17,1
7.584262351,802,0.7,0.016534441,7,0.347528087,413,1,19,1
7.552803317,628,0.64,0.014446703,8,0.300513345,427,3,2,1
7.549602877,902,2.57,0.015424995,6,0.316847855,403,2,18,1
7.54894084,789,2.74,0.027949287,7,0.335111314,412,3,19,1
7.59846547,875,2.99,0.004143897,8,0.331570443,402,1,18,1
7.527579051,948,1.2,0.007334374,6,0.36045561,428,4,11,1
7.514836574,876,1.39,0.001757172,7,0.352562545,412,3,16,1
7.52347464,826,0.32,0.020115132,6,0.329810146,392,3,11,2
7.526784312,896,2.82,0.003886184,6,0.349669597,429,1,13,1
7.567663618,765,2.27,0.016613933,7,0.324726239,430,1,2,1
7.530101406,968,3.08,0.002321137,6,0.334599129,423,4,9,1
7.517783796,957,3.72,0.024798053,8,0.393342947,392,4,7,0
7.555787774,791,2.62,0.016189705,7,0.382050986,404,2,9,1
7.595903842,831,1.46,0.015533817,7,0.362218186,418,4,17,1
7.543355359,735,3.65,0.015955104,6,0.30310585,425,1,6,1
7.577210259,694,2.26,0.026999603,8,0.306209573,399,2,9,2
7.594858591,886,0.93,0.0114213,6,0.388170083,416,4,19,1
7.541581324,936,3.32,0.01105135,6,0.387874171,414,3,2,1
7.566489449,783,1.97,0.002231213,7,0.350942927,390,1,7,0
7.565105505,883,0.7,0.00160428,7,0.382350025,418,1,1,1
7.56058186,678,4.19,0.00862184,8,0.361176406,408,1,11,1
7.586594823,929,0.32,0.005049096,8,0.394419005,411,3,1,1
7.525856316,812,2.75,0.002170927,7,0.368137756,408,4,9,1
7.580563497,739,3.55,0.008900047,7,0.34393918,416,3,4,1
7.504901222,703,2.14,0.016852884,6,0.377005844,430,4,17,1
7.527355136,851,3.52,0.014749496,8,0.346756239,408,2,17,1
7.506246162,710,2.53,0.016320793,8,0.317352752,422,4,18,1
7.526110362,766,3.01,0.027749985,6,0.309820534,404,3,2,1
7.587950256,860,2.8,0.003352644,6,0.372739456,410,4,16,1
7.538692907,682,0.52,0.017135552,6,0.353347286,402,1,19,1
7.51507892,913,2.91,0.028709549,6,0.315616284,429,2,12,1
7.519634542,683,2.97,0.00288072,7,0.314174891,407,4,16,1
7.588561797,935,1.93,0.014379761,6,0.397693348,423,1,4,1
7.556775101,632,1.52,0.028200961,8,0.353536711,427,4,10,1
7.562149371,779,1.57,0.005588991,6,0.374157064,418,2,3,1
7.521289529,680,1.6,0.003048435,8,0.339134011,407,2,3,1
7.591278395,923,2.02,0.026991894,6,0.323751241,424,4,1,1
7.580384059,754,0.67,0.026592117,6,0.356404865,398,2,2,2
7.580344288,773,3.31,0.002241001,7,0.39557561,424,4,18,1
7.575791907,657,1.6,0.010042705,6,0.322909984,397,1,17,2
7.552700489,919,0.62,0.000490563,8,0.383474257,397,2,10,0
7.57255029,755,1.23,0.023863637,6,0.39268238,407,2,16,1
7.589692698,885,2.11,0.028613744,8,0.368032364,417,4,18,1
7.579447442,886,3.89,0.006646247,6,0.35324132,396,4,12,2
7.524246139,727,2.66,0.028957229,8,0.328365848,417,2,12,1
7.510073612,947,1.36,0.018654889,8,0.398644487,390,3,16,0
7.55964506,630,0.38,0.022137439,8,0.31331678,430,2,14,1
7.585135403,786,1.53,0.007305326,7,0.340605375,418,4,10,1
7.51736921,898,1.19,0.029673986,7,0.363419761,421,1,10,1
7.536463821,839,2.6,0.011354629,6,0.365138828,429,2,20,1
7.512942058,792,3.07,0.008003327,8,0.342853446,423,2,13,1
7.567116572,785,4.17,0.019573575,7,0.39620439,430,4,4,1
7.577088015,942,1.04,0.012540721,6,0.364065909,429,1,9,1
7.59061969,852,2.19,0.008576105,8,0.335496783,390,1,5,2
7.543779636,779,3.62,0.003668246,7,0.401495798,391,1,5,0
7.562442139,810,0.34,0.003667026,7,0.307633677,401,4,20,1
7.574680237,628,2.61,0.014518297,7,0.374369112,413,2,13,1
7.577082149,823,0.65,0.011569049,7,0.355836363,419,2,19,1
7.536126503,864,3.62,0.013062619,7,0.401123609,391,3,7,0
7.575865096,908,2.38,0.018153082,6,0.376662233,420,4,14,1
7.560098655,793,2.87,0.020037244,7,0.35091257,404,2,17,1
7.521125612,944,2.6,0.003340282,6,0.302164447,390,4,20,0
7.52877109,932,0.12,0.00923343,6,0.404945548,396,2,7,0
7.577372639,956,0.73,0.006932647,7,0.372304246,394,1,19,0
7.594596081,678,3.4,0.015789526,8,0.312119388,422,2,1,1
7.523106846,731,1.65,0.007194451,8,0.350504687,391,2,17,2
7.511043844,844,3.01,0.017336064,6,0.343381303,426,3,10,1
7.599645448,703,0.11,0.012856851,6,0.355486264,398,4,13,2
7.5599048,790,0.17,0.026891978,8,0.341347758,426,1,2,1
7.512655484,832,0.25,0.003008029,6,0.319212575,421,3,9,1
7.57479946,910,2.09,0.017926426,7,0.38835527,402,4,20,1
7.532021321,734,3.62,0.02999007,8,0.371381784,401,1,10,1
7.501952168,729,2.34,0.015482489,7,0.305234444,420,4,6,1
7.552129775,889,2.58,0.022986326,6,0.320613646,400,4,12,1
7.51623725,803,0.38,0.007241777,6,0.317223221,391,1,1,2
7.520986372,940,3.73,0.019200879,8,0.33891988,418,4,13,1
7.572445157,660,0.35,0.015701017,7,0.382147116,394,4,16,2
7.560994924,720,0.21,0.029077619,6,0.358813439,423,2,17,1
7.548063395,956,2.5,0.02955536,7,0.344519621,411,2,16,1
7.575501067,838,2.85,0.019708161,6,0.404426307,395,4,4,0
7.592662665,828,0.97,0.020806155,8,0.314342505,395,2,17,2
7.545117723,622,3.54,0.020045286,7,0.33289809,404,4,8,1
7.526686603,649,4.17,0.029282273,7,0.344108382,428,4,3,1
7.566562709,690,0.27,0.024170553,6,0.345869026,426,1,10,1
7.508586103,711,1.81,0.013942512,8,0.327087503,408,1,17,1
7.584890202,770,3.11,0.004418638,7,0.34209597,418,4,10,1
7.587816972,908,3.46,0.014363538,6,0.355306901,412,4,15,1
7.570106008,876,3.32,0.00565182,6,0.3036015,409,2,7,1
7.530739055,740,2.76,0.016755934,6,0.39391065,395,4,3,2
7.51794921,663,3.11,0.022240021,6,0.380215971,422,2,17,1
7.582986027,930,2.12,0.02673173,7,0.361606592,404,2,3,1
7.553791675,745,0.23,0.029244613,6,0.386308166,408,4,15,1
7.591856435,911,1.67,0.019920102,6,0.331783618,390,2,3,0
7.568191371,632,4.17,0.003296925,7,0.388624174,391,3,13,0
7.51150582,774,3.59,0.023541343,7,0.353830433,416,2,16,1
7.547814759,811,4.01,0.002212047,6,0.332551883,396,1,6,0
7.592045294,887,3.43,0.019255085,7,0.305299907,422,3,8,1
7.583057349,699,0.61,0.00836595,6,0.3723574,430,3,6,1
7.585258944,896,2.79,0.021193689,7,0.373240181,400,2,15,1
7.534199981,750,1.98,0.015820437,8,0.408439949,419,4,2,1
7.55402921,936,1.22,0.006908423,8,0.401080299,408,1,15,1
7.570309718,754,1.21,0.009008905,6,0.324556645,425,3,3,1
7.573102808,632,2.01,0.011206029,6,0.331745987,423,4,14,1
7.511654828,747,0.61,0.014802448,7,0.308439165,418,1,13,1
7.513875147,781,1.85,0.012443957,8,0.352824756,410,1,16,1
7.502294462,879,1.37,0.027361041,8,0.396376551,393,1,10,2
7.548428523,943,0.53,0.025392327,8,0.319783498,399,4,18,0
7.532515622,906,2.4,0.00291955,7,0.312904608,421,1,19,1
7.574211872,713,4,0.007142625,8,0.334329558,397,1,1,2
7.532734177,711,3.12,0.010731167,7,0.383285925,400,2,12,1
7.516221818,808,3.37,0.00218867,7,0.350278694,398,2,3,0
7.594738777,773,3.47,0.024884343,7,0.33128101,427,2,6,1
7.56412931,667,0.44,0.024889105,6,0.329515374,430,2,19,1
7.540027164,633,2.07,0.029488866,6,0.370710916,427,4,10,1
7.513493296,877,2.56,0.011462337,7,0.375212337,395,3,1,2
7.567273649,720,3.86,0.004385227,8,0.343007333,410,3,7,1
7.515386404,666,4,0.019638307,8,0.326937606,393,3,5,2
7.570706915,919,1.2,0.012965457,8,0.343231888,414,3,15,1
7.518461944,825,0.64,0.007580601,6,0.302688514,408,1,13,1
7.551017,690,2.17,0.024437351,6,0.368161024,405,3,1,1
7.550548712,978,3.22,0.007451785,6,0.399288302,425,2,11,1
7.524165462,830,1.74,0.019267969,7,0.359261423,391,1,13,2
7.55018279,927,0.95,0.006931402,8,0.314840698,424,4,17,1
7.502329494,948,2.81,0.000892818,8,0.354403293,417,1,13,1
7.575878449,739,0.61,0.021272074,7,0.329835378,394,4,15,2
7.580083037,944,1.94,0.005036449,8,0.3740336,396,3,19,0
7.546338412,865,2.89,0.011305419,8,0.35282334,422,4,5,1
7.502091133,726,2.19,0.002091035,6,0.379164848,415,3,20,1
7.596341375,865,3.65,0.020013096,6,0.380899469,407,2,9,1
7.533152334,794,0.84,0.009004887,8,0.336321206,414,2,12,1
7.526188474,661,4.09,0.001843072,8,0.383097459,412,3,1,1
7.521940542,834,3.66,0.022490253,6,0.380162292,407,4,10,1
7.583547881,786,1.9,0.023856016,8,0.39740873,397,4,11,2
7.597967207,749,2.3,0.010286493,7,0.407728934,417,1,2,1
7.500341788,835,0.11,0.018106471,8,0.327029092,397,3,3,2
7.569267823,794,2.51,0.002521276,7,0.328037918,421,3,2,1
7.524189936,796,0.44,0.010428261,8,0.368845768,391,2,5,2
7.564918117,732,0.75,0.026467616,7,0.40468319,425,2,18,1
7.578360233,698,1.76,0.025084398,7,0.385280151,395,2,17,2
7.545340321,636,1.84,0.000185992,7,0.353451033,392,4,2,0
7.554693627,846,2.54,0.015450686,7,0.361688785,415,3,1,1
7.577816822,972,1.72,0.004828802,8,0.350220506,406,1,6,1
7.560908693,795,2.5,0.009282616,7,0.345965856,399,1,9,2
7.552167723,872,2.64,0.016409378,6,0.341629115,399,4,7,2
7.515767173,663,0.85,0.00076888,7,0.398731107,408,4,20,1
7.50525662,805,1.14,0.011036089,8,0.381874782,419,2,15,1
7.523751708,698,4.15,0.025135874,6,0.35818899,426,3,1,1
7.572279089,832,3.44,0.010175593,7,0.361255737,400,1,7,1
7.527543433,825,2.8,0.018708622,8,0.402631976,424,1,20,1
7.553918584,761,1.07,0.014867234,7,0.323035555,399,3,17,2
7.530821601,870,1.19,0.008565556,6,0.398884059,409,1,19,1
7.590713127,628,3.92,0.002111347,8,0.363118327,410,3,5,1
7.520626718,836,2.43,0.003847232,7,0.317146446,417,3,13,1
7.574990306,730,0.34,0.016747862,7,0.379075719,402,4,4,1
7.5698606,745,2.14,0.026501937,7,0.311765173,406,2,15,1
7.537851811,890,1.07,0.007225633,7,0.337051514,416,3,10,1
7.557799333,720,2.74,0.003654806,8,0.302663443,395,1,1,0
7.521641551,786,0.11,0.003847762,6,0.321490945,413,3,18,1
7.555590489,755,1.18,0.019303874,6,0.346159844,408,1,14,1
7.553565351,853,0.33,0.025946049,6,0.405391974,402,1,16,1
7.505895552,817,2.94,0.008919355,7,0.325628337,430,3,19,1
7.584572037,954,3.71,0.023999494,7,0.397786886,397,1,13,0
7.524031099,931,2.96,0.006670366,6,0.381418692,401,4,20,1
7.562073406,800,4.17,0.007959758,8,0.39803378,416,4,11,1
7.593912679,734,1.28,0.027104172,8,0.34860311,395,2,19,2
7.542103611,688,3.63,0.00805338,7,0.398789631,404,4,11,1
7.51831661,830,3.07,0.029699176,6,0.311781645,409,4,19,1
7.501993826,645,2.18,0.005699566,7,0.37839693,406,1,15,1
7.589203353,727,3.35,0.008459289,7,0.319287511,390,2,4,2
7.572310016,946,3.99,0.013197349,6,0.363693898,415,2,9,1
7.572723683,830,1.25,0.00602386,8,0.332303837,409,1,13,1
7.551547935,696,0.64,0.01468525,7,0.364043744,390,4,19,2
7.529799098,897,1.86,0.007355823,7,0.342207194,429,3,13,1
7.583582355,882,1.97,0.004871361,8,0.395854513,420,2,9,1
7.526847297,746,0.16,0.027247281,6,0.323070312,400,3,19,1
7.581469066,722,1.22,0.028849293,7,0.319131067,392,3,8,2
7.549152529,976,2.84,0.005066533,6,0.338308676,405,1,5,1
7.523304505,835,2.21,0.013595444,8,0.347462984,423,3,8,1
7.501560697,919,2.43,0.003726406,6,0.354301142,422,1,14,1
7.551805573,961,4.01,0.002476504,7,0.379686476,402,2,13,1
7.504684061,915,1.29,0.022994947,8,0.358320294,403,1,2,1
7.533394121,815,0.72,0.006031881,7,0.360735845,422,4,17,1
7.510149572,979,2.71,0.029965873,7,0.320246756,397,2,5,0
7.558713063,892,3.42,0.021838021,8,0.354436857,391,3,15,2
7.58887168,840,4.03,0.029118983,7,0.31382459,429,4,8,1
7.586733069,954,0.93,0.011442654,7,0.303907986,415,4,14,1
7.563111579,667,2.9,0.007664877,7,0.386090564,424,1,6,1
7.573364993,855,4.03,0.00991732,6,0.354780818,398,2,5,2
7.541494124,857,2.44,0.022212513,6,0.396402674,424,1,15,1
7.571545798,833,2.06,0.010383241,8,0.310876605,419,4,16,1
7.512255135,870,1.1,0.016482218,8,0.359530644,396,3,2,2
7.531171577,710,1.92,0.013986246,7,0.375569653,428,2,8,1
7.539555692,976,0.11,0.017682087,7,0.38779187,426,3,8,1
7.55491538,814,3.43,0.026230123,6,0.337112335,409,1,20,1
7.580985492,965,0.47,0.005145083,8,0.386272429,421,4,19,1
7.525445872,840,3.32,0.007847268,7,0.36377383,410,4,16,1
7.593775349,896,0.33,0.003750091,7,0.351791025,393,1,10,0
7.588532598,771,0.44,0.015826866,6,0.344600451,425,2,7,1
7.532149533,776,3,0.011832088,6,0.397888932,416,3,4,1
7.510647078,675,0.11,0.019315711,6,0.381292931,429,1,1,1
7.569034957,796,3.43,0.023243853,7,0.305724703,430,4,5,1
7.523114495,977,0.12,0.000530743,7,0.385404186,421,4,9,1
7.547449675,801,3.56,0.027427879,7,0.335233381,430,1,9,1
7.511426725,627,3,0.023719077,7,0.398447236,415,2,13,1
7.500526733,933,2.16,0.018797543,6,0.327709167,405,4,9,1
7.581623488,731,3.83,0.026870829,7,0.317220057,427,2,7,1
7.506481439,682,0.68,0.003424823,6,0.354748153,398,1,4,0
7.529342265,780,1.17,0.009543646,7,0.364353326,417,3,16,1
7.567268815,925,1.63,0.021627717,7,0.355884421,402,1,20,1
7.565141183,729,2.71,0.007766005,6,0.392856092,405,2,19,1
7.518958938,920,0.35,0.015546417,6,0.39352225,396,1,11,0
7.588984684,972,3.86,0.023506557,6,0.310209855,420,3,2,1
7.580736387,678,3.11,0.016553682,7,0.370742056,415,1,20,1
7.519625436,824,2.53,0.004287969,7,0.302438411,408,1,2,1
7.529606782,978,2.95,0.00405167,6,0.322516551,430,2,4,1
7.509485701,873,2.28,0.023535383,7,0.389940967,397,2,12,2
7.57257196,795,3.77,0.022221038,8,0.324594826,421,3,13,1
7.580101961,649,3.56,0.024244979,7,0.312827202,409,3,14,1
7.576938389,896,2.26,0.012639131,6,0.387061348,421,2,1,1
7.51580133,912,0.84,0.025664693,7,0.386423624,424,3,17,1
7.537132673,948,2.14,0.011592882,7,0.355335606,390,3,17,0
7.503685789,794,1.16,0.015080913,7,0.335207363,397,4,15,2
7.587542089,793,0.19,0.015313414,6,0.393590035,400,3,14,1
7.519395995,679,2.36,0.015836169,6,0.358455311,430,3,20,1
7.561196692,685,3.01,0.002837998,7,0.382219608,412,2,8,1
7.542209971,865,1.81,0.011898293,7,0.408075713,403,3,19,1
7.580097088,753,2.4,0.017890102,7,0.326914206,402,2,16,1
7.534266342,692,2.68,0.006486443,7,0.321457727,414,1,15,1
7.539358917,694,3.97,0.023391323,7,0.400592539,426,4,3,1
7.582949832,817,0.39,0.029331389,7,0.355897857,400,3,7,1
7.533330201,825,0.23,0.024372226,6,0.386187723,421,4,10,1
7.57162539,668,3.38,0.0016757,7,0.386897046,401,4,6,1
7.560635011,715,0.43,0.029704716,8,0.345657092,411,4,19,1
7.516398928,926,3.85,0.000637951,8,0.391021308,412,3,3,1
7.51663592,816,0.88,0.001838915,6,0.362113611,416,3,9,1
7.57324382,900,2.75,0.02101987,7,0.380725984,419,3,17,1
7.506482143,874,3.87,0.00194333,6,0.37686042,407,1,6,1
7.505695324,925,2.45,0.028953743,6,0.405820057,409,4,15,1
7.503628084,689,4.03,0.015223229,8,0.361326514,403,3,2,1
7.599215361,928,4.15,0.0146744,7,0.405793429,417,3,20,1
7.55478006,825,3.92,0.011901288,6,0.329597907,424,3,13,1
7.505573369,755,1.43,0.020178174,8,0.30546262,407,3,4,1
7.538999036,968,3.04,0.00648801,7,0.320538796,426,3,8,1
7.5989043,657,1.22,0.015308966,8,0.300924324,398,2,6,2
7.513577832,952,1.87,0.020967509,7,0.341843445,399,4,9,0
7.56115776,735,3.15,0.00358523,6,0.385091634,401,2,2,1
7.554304324,716,3.39,0.028152049,8,0.387504952,409,1,19,1
7.589961937,744,0.43,0.003664128,8,0.323788731,404,3,20,1
7.53665282,863,2.45,0.019311646,6,0.379466853,420,3,1,1
7.506798137,790,1.73,0.006582987,8,0.351648341,407,4,6,1
7.508491351,909,2.74,0.021878347,8,0.324317317,405,3,3,1
7.54825685,738,2.94,0.02801117,6,0.375868707,429,2,20,1
7.507254284,869,0.21,0.023302313,6,0.364874095,395,1,4,2
7.595016552,869,1.61,0.018967508,6,0.321932236,405,4,4,1
7.540650893,692,3.14,0.007046219,7,0.383447204,401,3,2,1
7.583100817,937,3.62,0.022435346,6,0.367510204,409,3,15,1
7.527063098,791,0.31,0.004566494,8,0.337637647,403,2,14,1
7.554039565,698,2.79,0.027870179,6,0.322869972,402,2,18,1
7.573227826,872,1.85,0.014748761,6,0.384775594,405,3,9,1
7.535946746,725,2.95,0.016178934,6,0.315843511,407,4,15,1
7.540175815,834,2.1,0.018226407,7,0.370945232,417,2,8,1
7.590644139,743,1.73,0.013431473,7,0.323403048,393,4,7,2
7.596424127,792,1.32,0.00684597,6,0.385364435,408,1,11,1
7.567391379,779,1.16,0.009625956,8,0.355833459,391,3,12,2
7.535232174,797,1.81,0.012564687,7,0.327608459,410,2,13,1
7.533414904,829,3.17,0.027545714,8,0.338500302,408,3,10,1
7.553689242,864,0.3,0.027586665,8,0.300774628,426,3,10,1
7.592655303,867,3.39,0.000334492,6,0.389722542,390,3,4,0
7.51046938,913,2.5,0.011476829,7,0.345117902,407,1,4,1
7.569610506,882,3.7,0.008157735,7,0.365552553,402,2,16,1
7.59819734,939,2.28,0.004296578,6,0.309230357,402,2,9,1
7.536818532,678,3.05,0.025000904,8,0.367018202,429,2,12,1
7.571271094,961,0.56,0.02944573,6,0.337587025,406,1,3,1
7.510160071,933,4.15,0.027463119,8,0.382096165,402,1,17,1
7.566568013,779,3.25,0.024935069,7,0.327382165,422,4,13,1
7.558635014,943,2.34,0.014317099,8,0.379062216,414,2,1,1
7.542587093,841,0.48,0.016734416,7,0.370104358,411,1,17,1
7.53003363,818,0.71,0.011492238,8,0.376210577,393,4,17,2
7.564418761,958,2.73,0.007116224,8,0.346400374,392,3,8,0
7.52330347,974,1.48,0.01360007,8,0.323501397,421,3,20,1
7.540472529,863,1.67,0.018898722,7,0.371512901,414,3,11,1
7.594679586,947,1.72,0.002956531,7,0.372408481,399,1,10,0
7.525851946,732,2.86,0.020792912,6,0.331856752,395,1,2,2
7.575848665,781,3.78,0.009782558,6,0.390958603,396,2,7,2
7.56326387,948,1.81,0.026273862,8,0.394385915,406,1,15,1
7.535755983,712,2.74,0.018702447,6,0.39341448,422,3,5,1
7.542106093,707,0.44,0.017038064,6,0.369742399,414,4,8,1
7.540122701,637,3.47,0.001059936,7,0.338913793,394,1,8,0
7.561858551,910,2.09,0.025026632,8,0.332896092,403,1,11,1
7.52248406,909,3.02,0.028663436,7,0.304547179,395,3,9,0
7.578018163,943,0.91,0.006848121,6,0.362870147,396,3,1,0
7.596434499,833,1.41,0.003192706,8,0.381594236,396,2,17,0
7.590006253,779,1.52,0.011121376,7,0.313134413,402,4,9,1
7.535688445,671,2.75,0.026696298,8,0.400909062,412,4,3,1
7.521165243,942,0.23,0.015268322,7,0.385043684,429,3,8,1
7.57146222,844,1.57,0.018817761,6,0.345492817,400,4,19,1
7.524410579,790,1.74,0.019567353,7,0.374481788,412,2,18,1
7.527729261,658,1.07,0.019493779,6,0.391661904,428,1,8,1
7.545950605,630,0.51,0.017690538,6,0.397687205,392,4,19,2
7.526791013,874,2.79,0.007167445,6,0.338870203,419,4,8,1
